canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_units,standard_value,units,value
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)NC5CC5)CC4)c(Cl)c3)c2cc1C(N)=O,CHEMBL5201128,=,=,nM,6500.0,nM,6500.0
COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O,CHEMBL5206697,=,=,nM,1795.3,nM,1795.3
Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2,CHEMBL5190513,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccccc1N3,CHEMBL5185330,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1c(Cl)cccc1N3,CHEMBL5205073,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)ccc1N3,CHEMBL5191366,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)cc1N3,CHEMBL5186794,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(Cl)c1N3,CHEMBL5176258,,,,,,
COc1cc2ncnc3c2cc1OCCOCCOc1cc(F)c(Cl)cc1N3,CHEMBL5182465,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1ccccc1N3,CHEMBL5176295,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1c(Cl)cccc1N3,CHEMBL5180070,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(Cl)ccc1N3,CHEMBL5196064,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3,CHEMBL5195531,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cccc(Cl)c1N3,CHEMBL5184313,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(F)c(Cl)cc1N3,CHEMBL5208312,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccccc1N3,CHEMBL5204446,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1c(Cl)cccc1N3,CHEMBL5192038,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(Cl)ccc1N3,CHEMBL5169346,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccc(Cl)cc1N3,CHEMBL5206110,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,CHEMBL5194285,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(F)c(Cl)cc1N3,CHEMBL5180914,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(c1)N3,CHEMBL5183329,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(ccc1Cl)N3,CHEMBL5199106,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)cc(c1)N3,CHEMBL5190227,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)c(c1)N3,CHEMBL5173596,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,>,>,nM,100.0,nM,100.0
Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,CHEMBL4537790,>,>,nM,100.0,nM,100.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,=,=,nM,34.5,nM,34.5
COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O,CHEMBL5206697,=,=,nM,11.5,nM,11.5
Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2,CHEMBL5190513,=,=,nM,1026.7,nM,1026.7
COc1cc2ncnc3c2cc1OCCOCCOc1ccccc1N3,CHEMBL5185330,=,=,nM,154.6,nM,154.6
COc1cc2ncnc3c2cc1OCCOCCOc1c(Cl)cccc1N3,CHEMBL5205073,=,=,nM,509.3,nM,509.3
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)ccc1N3,CHEMBL5191366,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)cc1N3,CHEMBL5186794,=,=,nM,24.9,nM,24.9
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(Cl)c1N3,CHEMBL5176258,,,,,,
COc1cc2ncnc3c2cc1OCCOCCOc1cc(F)c(Cl)cc1N3,CHEMBL5182465,=,=,nM,119.1,nM,119.1
COc1cc2ncnc3c2cc1OCCCCCCOc1ccccc1N3,CHEMBL5176295,=,=,nM,490.6,nM,490.6
COc1cc2ncnc3c2cc1OCCCCCCOc1c(Cl)cccc1N3,CHEMBL5180070,=,=,nM,3034.0,nM,3034.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(Cl)ccc1N3,CHEMBL5196064,=,=,nM,63506.7,nM,63506.7
COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3,CHEMBL5195531,=,=,nM,19.6,nM,19.6
COc1cc2ncnc3c2cc1OCCCCCCOc1cccc(Cl)c1N3,CHEMBL5184313,=,=,nM,56.8,nM,56.8
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(F)c(Cl)cc1N3,CHEMBL5208312,=,=,nM,235.5,nM,235.5
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccccc1N3,CHEMBL5204446,=,=,nM,1874.3,nM,1874.3
COc1cc2ncnc3c2cc1OCCOCCOCCOc1c(Cl)cccc1N3,CHEMBL5192038,=,=,nM,114.0,nM,114.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(Cl)ccc1N3,CHEMBL5169346,=,=,nM,16.2,nM,16.2
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccc(Cl)cc1N3,CHEMBL5206110,=,=,nM,0.3,nM,0.3
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,CHEMBL5194285,=,=,nM,42.9,nM,42.9
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(F)c(Cl)cc1N3,CHEMBL5180914,=,=,nM,1.3,nM,1.3
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(c1)N3,CHEMBL5183329,=,=,nM,33860.0,nM,33860.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(ccc1Cl)N3,CHEMBL5199106,=,=,nM,492.9,nM,492.9
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)cc(c1)N3,CHEMBL5190227,=,=,nM,6302.0,nM,6302.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)c(c1)N3,CHEMBL5173596,=,=,nM,70396.7,nM,70396.7
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,=,=,nM,0.9,nM,0.9
Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,CHEMBL4537790,=,=,nM,0.3,nM,0.3
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,=,=,nM,0.5,nM,0.5
COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O,CHEMBL5206697,=,=,nM,18.8,nM,18.8
Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2,CHEMBL5190513,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccccc1N3,CHEMBL5185330,=,=,nM,685.2,nM,685.2
COc1cc2ncnc3c2cc1OCCOCCOc1c(Cl)cccc1N3,CHEMBL5205073,=,=,nM,3991.3,nM,3991.3
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)ccc1N3,CHEMBL5191366,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)cc1N3,CHEMBL5186794,=,=,nM,127.5,nM,127.5
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(Cl)c1N3,CHEMBL5176258,,,,,,
COc1cc2ncnc3c2cc1OCCOCCOc1cc(F)c(Cl)cc1N3,CHEMBL5182465,=,=,nM,820.8,nM,820.8
COc1cc2ncnc3c2cc1OCCCCCCOc1ccccc1N3,CHEMBL5176295,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1c(Cl)cccc1N3,CHEMBL5180070,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(Cl)ccc1N3,CHEMBL5196064,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3,CHEMBL5195531,=,=,nM,738.6,nM,738.6
COc1cc2ncnc3c2cc1OCCCCCCOc1cccc(Cl)c1N3,CHEMBL5184313,=,=,nM,275.1,nM,275.1
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(F)c(Cl)cc1N3,CHEMBL5208312,=,=,nM,655.1,nM,655.1
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccccc1N3,CHEMBL5204446,=,=,nM,87.6,nM,87.6
COc1cc2ncnc3c2cc1OCCOCCOCCOc1c(Cl)cccc1N3,CHEMBL5192038,=,=,nM,448.5,nM,448.5
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(Cl)ccc1N3,CHEMBL5169346,=,=,nM,38.3,nM,38.3
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccc(Cl)cc1N3,CHEMBL5206110,=,=,nM,0.7,nM,0.7
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,CHEMBL5194285,=,=,nM,32.6,nM,32.6
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(F)c(Cl)cc1N3,CHEMBL5180914,=,=,nM,2.8,nM,2.8
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(c1)N3,CHEMBL5183329,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(ccc1Cl)N3,CHEMBL5199106,=,=,nM,1119.0,nM,1119.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)cc(c1)N3,CHEMBL5190227,=,=,nM,9680.0,nM,9680.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)c(c1)N3,CHEMBL5173596,=,=,nM,19880.0,nM,19880.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,=,=,nM,3.8,nM,3.8
Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,CHEMBL4537790,=,=,nM,5.0,nM,5.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,=,=,nM,1.8,nM,1.8
COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O,CHEMBL5206697,=,=,nM,609.0,nM,609.0
Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2,CHEMBL5190513,=,=,nM,676.7,nM,676.7
COc1cc2ncnc3c2cc1OCCOCCOc1ccccc1N3,CHEMBL5185330,=,=,nM,1681.0,nM,1681.0
COc1cc2ncnc3c2cc1OCCOCCOc1c(Cl)cccc1N3,CHEMBL5205073,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)ccc1N3,CHEMBL5191366,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)cc1N3,CHEMBL5186794,=,=,nM,3358.0,nM,3358.0
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(Cl)c1N3,CHEMBL5176258,,,,,,
COc1cc2ncnc3c2cc1OCCOCCOc1cc(F)c(Cl)cc1N3,CHEMBL5182465,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1ccccc1N3,CHEMBL5176295,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1c(Cl)cccc1N3,CHEMBL5180070,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(Cl)ccc1N3,CHEMBL5196064,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3,CHEMBL5195531,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cccc(Cl)c1N3,CHEMBL5184313,=,=,nM,698.3,nM,698.3
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(F)c(Cl)cc1N3,CHEMBL5208312,=,=,nM,18066.7,nM,18066.7
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccccc1N3,CHEMBL5204446,=,=,nM,1121.0,nM,1121.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1c(Cl)cccc1N3,CHEMBL5192038,=,=,nM,5450.0,nM,5450.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(Cl)ccc1N3,CHEMBL5169346,=,=,nM,326.0,nM,326.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccc(Cl)cc1N3,CHEMBL5206110,=,=,nM,102.8,nM,102.8
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,CHEMBL5194285,=,=,nM,126.4,nM,126.4
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(F)c(Cl)cc1N3,CHEMBL5180914,=,=,nM,361.1,nM,361.1
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(c1)N3,CHEMBL5183329,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(ccc1Cl)N3,CHEMBL5199106,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)cc(c1)N3,CHEMBL5190227,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)c(c1)N3,CHEMBL5173596,>,>,nM,100000.0,nM,100000.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,>,>,nM,100.0,nM,100.0
Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,CHEMBL4537790,=,=,nM,0.02,nM,0.02
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,=,=,nM,0.8,nM,0.8
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,=,=,nM,1.5,nM,1.5
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,CHEMBL4098072,=,=,nM,0.26,nM,0.26
CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3C(=O)c4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5183286,=,=,nM,1.2,nM,1.2
CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5199122,=,=,nM,280.0,nM,280.0
CSc1nc(-c2cccc(NC(=O)c3cc(O)ccc3F)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5188250,=,=,nM,5.5,nM,5.5
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3cccc(NC(=O)c4c(F)ccc(O)c4CN4C(=O)c5ccccc5C4=O)c3)ccn2)c1,CHEMBL5188399,=,=,nM,2.0,nM,2.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,>,>,nM,1000.0,nM,1000.0
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,CHEMBL4098072,=,=,nM,130.0,nM,130.0
CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3C(=O)c4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5183286,=,=,nM,32.0,nM,32.0
CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5199122,>,>,nM,1000.0,nM,1000.0
CSc1nc(-c2cccc(NC(=O)c3cc(O)ccc3F)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5188250,=,=,nM,8.0,nM,8.0
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3cccc(NC(=O)c4c(F)ccc(O)c4CN4C(=O)c5ccccc5C4=O)c3)ccn2)c1,CHEMBL5188399,=,=,nM,4.9,nM,4.9
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,=,=,nM,17.0,nM,17.0
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,CHEMBL4098072,=,=,nM,6.5,nM,6.5
CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5199122,>,>,nM,1000.0,nM,1000.0
CSc1nc(-c2cccc(NC(=O)c3cc(O)ccc3F)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5188250,=,=,nM,6.2,nM,6.2
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3cccc(NC(=O)c4c(F)ccc(O)c4CN4C(=O)c5ccccc5C4=O)c3)ccn2)c1,CHEMBL5188399,=,=,nM,47.0,nM,47.0
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3cccc(NC(=O)c4c(F)ccc(O)c4CN4C(=O)c5ccccc5C4=O)c3)ccn2)c1,CHEMBL5188399,=,=,nM,6700.0,nM,6700.0
CSc1nc(-c2cccc(NC(=O)c3cc(O)ccc3F)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5188250,=,=,nM,330.0,nM,330.0
CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5199122,>,>,nM,40000.0,nM,40000.0
CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3C(=O)c4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,CHEMBL5183286,>,>,nM,40000.0,nM,40000.0
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,CHEMBL4098072,=,=,nM,330.0,nM,330.0
O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,CHEMBL4214567,=,=,nM,15000.0,nM,15000.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,=,=,nM,1700.0,nM,1700.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,=,=,nM,8.43,nM,8.43
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,=,=,nM,2.0,nM,2.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,=,=,nM,10.2,nM,10.2
Nc1ccc2ncnc(Nc3ccc4c(c3)CCC4)c2c1,CHEMBL5186969,=,=,nM,251.3,nM,251.3
Nc1ccc2ncnc(Nc3cccc4c3CCCC4)c2c1,CHEMBL5183327,=,=,nM,164.8,nM,164.8
Nc1ccc2ncnc(Nc3cccc4ccccc34)c2c1,CHEMBL5199341,=,=,nM,1.6,nM,1.6
CCn1c2ccccc2c2cc(Nc3ncnc4ccc(N)cc34)ccc21,CHEMBL5200553,>,>,nM,10000.0,nM,10000.0
Nc1ccc2ncnc(Nc3ccc4ncccc4c3)c2c1,CHEMBL5188730,=,=,nM,215.1,nM,215.1
Nc1ccc2ncnc(Nc3ccc4[nH]ncc4c3)c2c1,CHEMBL5178707,=,=,nM,2.98,nM,2.98
Nc1ccc2ncnc(Nc3ccc4cn[nH]c4c3)c2c1,CHEMBL5191992,>,>,nM,1000.0,nM,1000.0
CC(=O)N1CCc2cc(Nc3ncnc4ccc(N)cc34)ccc21,CHEMBL5194147,>,>,nM,10000.0,nM,10000.0
Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,CHEMBL5180251,=,=,nM,0.65,nM,0.65
Nc1ccc2ncnc(Nc3ccc4cc[nH]c4c3)c2c1,CHEMBL5199612,=,=,nM,183.7,nM,183.7
Nc1ccc2ncnc(Nc3cccc4[nH]ccc34)c2c1,CHEMBL5192435,>,>,nM,1000.0,nM,1000.0
Nc1ccc2ncnc(Nc3cccc4cc[nH]c34)c2c1,CHEMBL5180325,=,=,nM,25.17,nM,25.17
Cn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21,CHEMBL5174372,=,=,nM,4020.0,nM,4020.0
CCCn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21,CHEMBL5200760,=,=,nM,358.3,nM,358.3
C=CCn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21,CHEMBL5169328,=,=,nM,351.9,nM,351.9
Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,CHEMBL5198424,=,=,nM,3.01,nM,3.01
Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(Cl)c4)c3)c2c1,CHEMBL5194966,=,=,nM,8.38,nM,8.38
Cc1cc2cc(Nc3ncnc4ccc(N)cc34)ccc2[nH]1,CHEMBL5176588,=,=,nM,255.0,nM,255.0
CC(C)(C)c1cc2cc(Nc3ncnc4ccc(N)cc34)ccc2[nH]1,CHEMBL5182791,>,>,nM,1000.0,nM,1000.0
CCOC(=O)c1cc2cc(Nc3ncnc4ccc(N)cc34)ccc2[nH]1,CHEMBL5193902,>,>,nM,1000.0,nM,1000.0
Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,CHEMBL5208907,=,=,nM,0.74,nM,0.74
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,CHEMBL5169547,=,=,nM,13.7,nM,13.7
O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,CHEMBL5177378,=,=,nM,5.8,nM,5.8
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,CHEMBL5204535,=,=,nM,1.1,nM,1.1
O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,CHEMBL5172245,=,=,nM,6.9,nM,6.9
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,CHEMBL5182567,=,=,nM,0.38,nM,0.38
O=C(CCCl)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,CHEMBL5208454,=,=,nM,0.72,nM,0.72
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL1173655,=,=,nM,0.67,nM,0.67
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,CHEMBL5169547,=,=,nM,13.7,nM,13.7
O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,CHEMBL5177378,=,=,nM,12.6,nM,12.6
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,CHEMBL5204535,=,=,nM,1.4,nM,1.4
O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,CHEMBL5172245,=,=,nM,6.0,nM,6.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,CHEMBL5182567,=,=,nM,2.2,nM,2.2
O=C(CCCl)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,CHEMBL5208454,=,=,nM,82.0,nM,82.0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL1173655,=,=,nM,3.7,nM,3.7
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL180022,=,=,nM,0.58,nM,0.58
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,CHEMBL3647420,=,=,nM,0.98,nM,0.98
Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccn2ccnc2c1,CHEMBL5192750,=,=,nM,2.31,nM,2.31
Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccn2ncnc2c1,CHEMBL5193451,=,=,nM,2.8,nM,2.8
Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccc2nccn2c1,CHEMBL5201973,=,=,nM,2.32,nM,2.32
Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cnc2ccnn2c1,CHEMBL5190132,=,=,nM,1.03,nM,1.03
Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cc2nccn2cn1,CHEMBL5176920,=,=,nM,1.11,nM,1.11
Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccn2cnnc2c1,CHEMBL5180965,=,=,nM,22.75,nM,22.75
CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C\[C@H]1CCCN1C,CHEMBL5170965,=,=,nM,86.33,nM,86.33
Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cnn2cnnc2c1,CHEMBL5202846,=,=,nM,11.82,nM,11.82
